State,District,Disease,ISO_Year,ISO_Week,Cases,Deaths,Latitude,Longitude,Precipitation,Surface Temperature,LAI,Date,fever_cases,fever_rate,headache_cases,headache_rate,chills_cases,chills_rate,muscle_pain_cases,muscle_pain_rate,joint_pain_cases,joint_pain_rate,joint_swelling_cases,joint_swelling_rate,fatigue_cases,fatigue_rate,nausea_cases,nausea_rate,vomiting_cases,vomiting_rate,rash_cases,rash_rate,retro_orbital_pain_cases,retro_orbital_pain_rate,abdominal_pain_cases,abdominal_pain_rate,diarrhea_cases,diarrhea_rate,watery_diarrhea_cases,watery_diarrhea_rate,dehydration_cases,dehydration_rate,weakness_cases,weakness_rate,altered_mental_status_cases,altered_mental_status_rate,seizures_cases,seizures_rate
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2014,31,110.0,0.0,16.99842865,81.71561488,1.741450456,300.55,7.0,2014-07-30,52,0.4727272727272727,0,0.0,19,0.1727272727272727,0,0.0,0,0.0,0,0.0,0,0.0,56,0.509090909090909,61,0.5545454545454546,0,0.0,0,0.0,89,0.8090909090909091,110,1.0,0,0.0,37,0.3363636363636363,81,0.7363636363636363,0,0.0,0,0.0
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2015,28,29.0,0.0,16.99842865,81.71561488,0.1025574804,302.88,16.0,2015-07-08,13,0.4482758620689655,0,0.0,6,0.2068965517241379,0,0.0,0,0.0,0,0.0,0,0.0,19,0.6551724137931034,15,0.5172413793103449,0,0.0,0,0.0,23,0.7931034482758621,29,1.0,0,0.0,9,0.3103448275862069,26,0.896551724137931,0,0.0,0,0.0
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2015,41,182.0,0.0,16.99842865,81.71561488,0.7861790594,301.65500000000003,,2015-10-07,82,0.4505494505494505,0,0.0,23,0.1263736263736263,0,0.0,0,0.0,0,0.0,0,0.0,71,0.3901098901098901,84,0.4615384615384615,0,0.0,0,0.0,134,0.7362637362637363,174,0.956043956043956,0,0.0,44,0.2417582417582417,140,0.7692307692307693,0,0.0,0,0.0
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2016,10,10.0,0.0,16.99842865,81.71561488,0.03940526049,301.7333334,12.0,2016-03-07,3,0.3,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,3,0.3,0,0.0,0,0.0,4,0.4,7,0.7,0,0.0,3,0.3,8,0.8,0,0.0,0,0.0
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2016,31,14.0,0.0,16.99842865,81.71561488,1.40035154,,,2016-08-04,2,0.1428571428571428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.4285714285714285,4,0.2857142857142857,0,0.0,0,0.0,8,0.5714285714285714,12,0.8571428571428571,0,0.0,2,0.1428571428571428,10,0.7142857142857143,0,0.0,0,0.0
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2017,1,15.0,0.0,16.99842865,81.71561488,0.0002294354551,300.392,25.0,2017-01-05,4,0.2666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1333333333333333,5,0.3333333333333333,0,0.0,0,0.0,10,0.6666666666666666,11,0.7333333333333333,0,0.0,0,0.0,9,0.6,0,0.0,0,0.0
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2017,35,24.0,0.0,16.99842865,81.71561488,0.3244615379,300.93,20.0,2017-09-03,4,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.125,2,0.0833333333333333,0,0.0,0,0.0,8,0.3333333333333333,11,0.4583333333333333,0,0.0,0,0.0,13,0.5416666666666666,0,0.0,0,0.0
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2017,41,67.0,0.0,16.99842865,81.71561488,0.5780676133,298.09000000000003,17.0,2017-10-09,32,0.4776119402985074,0,0.0,8,0.1194029850746268,0,0.0,0,0.0,0,0.0,0,0.0,29,0.4328358208955223,28,0.417910447761194,0,0.0,0,0.0,51,0.7611940298507462,59,0.8805970149253731,0,0.0,19,0.2835820895522388,42,0.6268656716417911,0,0.0,0,0.0
Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,2018,6,9.0,0.0,16.99842865,81.71561488,3.28e-05,302.7833334,16.0,2018-02-05,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4444444444444444,1,0.1111111111111111,0,0.0,0,0.0,7,0.7777777777777778,6,0.6666666666666666,0,0.0,0,0.0,3,0.3333333333333333,0,0.0,0,0.0
Andhra Pradesh,Godavari,Acute Diarrhoeal Disease,2011,11,19.0,0.0,16.99842865,81.71561488,0.001156009842,305.74,13.0,2011-03-19,6,0.3157894736842105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.2631578947368421,9,0.4736842105263157,0,0.0,0,0.0,12,0.631578947368421,17,0.8947368421052632,0,0.0,3,0.1578947368421052,11,0.5789473684210527,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2010,17,45.0,0.0,16.2915189,80.4541588,0.008228921511,310.272,,2010-05-01,13,0.2888888888888888,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.2888888888888888,13,0.2888888888888888,0,0.0,0,0.0,28,0.6222222222222222,38,0.8444444444444444,0,0.0,6,0.1333333333333333,27,0.6,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2018,5,7.0,2.0,16.2915189,80.4541588,0.004933707398,304.376,9.0,2018-01-31,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5714285714285714,3,0.4285714285714285,0,0.0,0,0.0,6,0.8571428571428571,5,0.7142857142857143,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2018,9,168.0,0.0,16.2915189,80.4541588,8.66e-05,311.956,8.0,2018-03-04,50,0.2976190476190476,0,0.0,2,0.0119047619047619,0,0.0,0,0.0,0,0.0,0,0.0,62,0.369047619047619,59,0.3511904761904761,0,0.0,0,0.0,102,0.6071428571428571,138,0.8214285714285714,0,0.0,25,0.1488095238095238,120,0.7142857142857143,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2018,10,1987.0,4.0,16.2915189,80.4541588,6.73e-05,311.896,,2018-03-06,950,0.4781077000503271,0,0.0,323,0.1625566180171112,0,0.0,0,0.0,0,0.0,0,0.0,974,0.490186210367388,965,0.4856567689984902,0,0.0,0,0.0,1544,0.7770508303975843,1934,0.973326623049824,0,0.0,539,0.2712632108706593,1531,0.770508303975843,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2018,13,21.0,0.0,16.2915189,80.4541588,0.009486840579,311.656,9.0,2018-03-28,8,0.3809523809523809,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.4761904761904761,6,0.2857142857142857,0,0.0,0,0.0,15,0.7142857142857143,13,0.6190476190476191,0,0.0,4,0.1904761904761904,15,0.7142857142857143,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2018,15,19.0,0.0,16.2915189,80.4541588,0.01110698313,311.4833334,7.0,2018-04-13,12,0.631578947368421,0,0.0,2,0.1052631578947368,0,0.0,0,0.0,0,0.0,0,0.0,12,0.631578947368421,10,0.5263157894736842,0,0.0,0,0.0,19,1.0,19,1.0,0,0.0,7,0.3684210526315789,17,0.8947368421052632,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2018,22,35.0,0.0,16.2915189,80.4541588,0.01701078316,312.0733334,,2018-06-01,18,0.5142857142857142,0,0.0,2,0.0571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,13,0.3714285714285714,16,0.4571428571428571,0,0.0,0,0.0,25,0.7142857142857143,33,0.9428571428571428,0,0.0,7,0.2,27,0.7714285714285715,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2018,24,53.0,0.0,16.2915189,80.4541588,0.1407849073,307.76,5.0,2018-06-14,18,0.3396226415094339,0,0.0,3,0.0566037735849056,0,0.0,0,0.0,0,0.0,0,0.0,17,0.320754716981132,19,0.3584905660377358,0,0.0,0,0.0,33,0.6226415094339622,50,0.9433962264150944,0,0.0,9,0.1698113207547169,38,0.7169811320754716,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2019,20,23.0,2.0,16.2915189,80.4541588,0.006561507979,315.024,5.0,2019-05-14,9,0.391304347826087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.1739130434782608,2,0.0869565217391304,0,0.0,0,0.0,5,0.217391304347826,17,0.7391304347826086,0,0.0,0,0.0,15,0.6521739130434783,0,0.0,0,0.0
Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,2019,39,38.0,0.0,16.2915189,80.4541588,1.075276598,303.1266666,9.0,2019-09-23,14,0.3684210526315789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.2105263157894736,6,0.1578947368421052,0,0.0,0,0.0,22,0.5789473684210527,29,0.7631578947368421,0,0.0,1,0.0263157894736842,19,0.5,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2009,25,39.0,0.0,14.4752936,78.8216861,0.05305104678,310.14,8.0,2009-06-19,16,0.4102564102564102,0,0.0,4,0.1025641025641025,0,0.0,0,0.0,0,0.0,0,0.0,16,0.4102564102564102,15,0.3846153846153846,0,0.0,0,0.0,28,0.717948717948718,38,0.9743589743589745,0,0.0,6,0.1538461538461538,25,0.6410256410256411,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2009,27,18.0,0.0,14.4752936,78.8216861,0.1197721186,310.12,,2009-07-03,5,0.2777777777777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.3333333333333333,2,0.1111111111111111,0,0.0,0,0.0,13,0.7222222222222222,14,0.7777777777777778,0,0.0,3,0.1666666666666666,15,0.8333333333333334,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2009,28,50.0,0.0,14.4752936,78.8216861,0.2257715142,308.84000000000003,,2009-07-11,17,0.34,0,0.0,3,0.06,0,0.0,0,0.0,0,0.0,0,0.0,22,0.44,13,0.26,0,0.0,0,0.0,39,0.78,43,0.86,0,0.0,8,0.16,34,0.68,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2009,51,65.0,0.0,14.4752936,78.8216861,0.007220750371,302.14,9.0,2009-12-15,18,0.2769230769230769,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.3692307692307692,24,0.3692307692307692,0,0.0,0,0.0,41,0.6307692307692307,52,0.8,0,0.0,5,0.0769230769230769,42,0.6461538461538462,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2010,19,35.0,0.0,14.4752936,78.8216861,0.01198671829,314.276,5.0,2010-05-10,15,0.4285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.2285714285714285,9,0.2571428571428571,0,0.0,0,0.0,27,0.7714285714285715,31,0.8857142857142857,0,0.0,5,0.1428571428571428,23,0.6571428571428571,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2010,20,42.0,0.0,14.4752936,78.8216861,0.02307777675,316.3933334,6.0,2010-05-19,9,0.2142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.1904761904761904,10,0.238095238095238,0,0.0,0,0.0,23,0.5476190476190477,30,0.7142857142857143,0,0.0,1,0.0238095238095238,24,0.5714285714285714,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2010,22,39.0,0.0,14.4752936,78.8216861,0.09689869443,313.3533334,6.0,2010-06-06,15,0.3846153846153846,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.1794871794871795,14,0.358974358974359,0,0.0,0,0.0,22,0.5641025641025641,27,0.6923076923076923,0,0.0,4,0.1025641025641025,23,0.5897435897435898,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2010,24,153.0,0.0,14.4752936,78.8216861,0.96984204285,309.38,7.0,2010-06-15,83,0.5424836601307189,0,0.0,28,0.1830065359477124,0,0.0,0,0.0,0,0.0,0,0.0,96,0.6274509803921569,81,0.5294117647058824,0,0.0,0,0.0,127,0.8300653594771242,153,1.0,0,0.0,51,0.3333333333333333,132,0.8627450980392157,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2010,25,20.0,0.0,14.4752936,78.8216861,0.1611383373,307.40000000000003,,2010-06-25,9,0.45,0,0.0,3,0.15,0,0.0,0,0.0,0,0.0,0,0.0,7,0.35,4,0.2,0,0.0,0,0.0,17,0.85,17,0.85,0,0.0,6,0.3,14,0.7,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2010,26,102.0,0.0,14.4752936,78.8216861,0.1809348465566667,308.40000000000003,9.0,2010-07-01,57,0.5588235294117647,0,0.0,19,0.1862745098039215,0,0.0,0,0.0,0,0.0,0,0.0,50,0.4901960784313725,54,0.5294117647058824,0,0.0,0,0.0,81,0.7941176470588235,102,1.0,0,0.0,25,0.2450980392156862,85,0.8333333333333334,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2010,30,90.0,0.0,14.4752936,78.8216861,0.41130478,,10.0,2010-07-26,44,0.4888888888888889,0,0.0,12,0.1333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,36,0.4,49,0.5444444444444444,0,0.0,0,0.0,71,0.7888888888888889,89,0.9888888888888888,0,0.0,20,0.2222222222222222,67,0.7444444444444445,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2011,21,32.0,0.0,14.4752936,78.8216861,0.03010703838,312.096,8.0,2011-05-26,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.40625,8,0.25,0,0.0,0,0.0,25,0.78125,26,0.8125,0,0.0,5,0.15625,19,0.59375,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2011,22,42.0,0.0,14.4752936,78.8216861,0.2414661965,310.4533334,7.0,2011-06-03,11,0.2619047619047619,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.3571428571428571,14,0.3333333333333333,0,0.0,0,0.0,23,0.5476190476190477,35,0.8333333333333334,0,0.0,4,0.0952380952380952,26,0.6190476190476191,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2011,28,10.0,0.0,14.4752936,78.8216861,0.1299988478,308.85,5.0,2011-07-14,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,3,0.3,0,0.0,0,0.0,5,0.5,7,0.7,0,0.0,1,0.1,6,0.6,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2011,42,46.0,0.0,14.4752936,78.8216861,0.0062061692815,306.505,16.0,2011-10-21,15,0.3260869565217391,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.4782608695652174,20,0.4347826086956521,0,0.0,0,0.0,35,0.7608695652173914,37,0.8043478260869565,0,0.0,9,0.1956521739130435,32,0.6956521739130435,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2012,20,42.0,1.0,14.4752936,78.8216861,0.1016562317,314.0666666,,2012-05-16,12,0.2857142857142857,0,0.0,6,0.1428571428571428,0,0.0,0,0.0,0,0.0,0,0.0,16,0.3809523809523809,23,0.5476190476190477,0,0.0,0,0.0,25,0.5952380952380952,36,0.8571428571428571,0,0.0,9,0.2142857142857142,28,0.6666666666666666,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2012,49,31.0,0.0,14.4752936,78.8216861,0.4699738272,304.37,14.0,2012-12-08,14,0.4516129032258064,0,0.0,1,0.032258064516129,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4516129032258064,7,0.2258064516129032,0,0.0,0,0.0,20,0.6451612903225806,28,0.9032258064516128,0,0.0,3,0.0967741935483871,24,0.7741935483870968,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2012,50,25.0,0.0,14.4752936,78.8216861,0.3962220285,302.7133334,,2012-12-10,7,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.2,6,0.24,0,0.0,0,0.0,12,0.48,20,0.8,0,0.0,1,0.04,11,0.44,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2013,26,48.0,2.0,14.4752936,78.8216861,0.08256184296,309.6,6.0,2013-06-28,24,0.5,0,0.0,6,0.125,0,0.0,0,0.0,0,0.0,0,0.0,16,0.3333333333333333,27,0.5625,0,0.0,0,0.0,43,0.8958333333333334,46,0.9583333333333334,0,0.0,13,0.2708333333333333,33,0.6875,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2015,28,101.0,0.0,14.4752936,78.8216861,0.009533108693,307.27,7.0,2015-07-06,52,0.5148514851485149,0,0.0,16,0.1584158415841584,0,0.0,0,0.0,0,0.0,0,0.0,39,0.3861386138613861,50,0.495049504950495,0,0.0,0,0.0,81,0.801980198019802,100,0.99009900990099,0,0.0,26,0.2574257425742574,80,0.7920792079207921,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2015,34,35.0,0.0,14.4752936,78.8216861,0.3022869686,312.68,4.0,2015-08-22,8,0.2285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1428571428571428,5,0.1428571428571428,0,0.0,0,0.0,14,0.4,28,0.8,0,0.0,2,0.0571428571428571,19,0.5428571428571428,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2015,35,23.0,0.0,14.4752936,78.8216861,0.1314551927,305.06,4.0,2015-08-27,14,0.6086956521739131,0,0.0,3,0.1304347826086956,0,0.0,0,0.0,0,0.0,0,0.0,11,0.4782608695652174,8,0.3478260869565217,0,0.0,0,0.0,12,0.5217391304347826,23,1.0,0,0.0,9,0.391304347826087,16,0.6956521739130435,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2016,24,14.0,0.0,14.4752936,78.8216861,0.296688057,309.54,6.0,2016-06-13,5,0.3571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2142857142857142,3,0.2142857142857142,0,0.0,0,0.0,10,0.7142857142857143,13,0.9285714285714286,0,0.0,3,0.2142857142857142,10,0.7142857142857143,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2016,28,42.0,0.0,14.4752936,78.8216861,0.1040768561,301.12,9.0,2016-07-12,22,0.5238095238095238,0,0.0,5,0.119047619047619,0,0.0,0,0.0,0,0.0,0,0.0,24,0.5714285714285714,18,0.4285714285714285,0,0.0,0,0.0,35,0.8333333333333334,42,1.0,0,0.0,13,0.3095238095238095,33,0.7857142857142857,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2017,14,48.0,0.0,14.4752936,78.8216861,0.001862683483,313.704,,2017-04-07,10,0.2083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.25,11,0.2291666666666666,0,0.0,0,0.0,24,0.5,33,0.6875,0,0.0,7,0.1458333333333333,25,0.5208333333333334,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2017,21,62.0,0.0,14.4752936,78.8216861,0.03940527194,315.5733334,6.0,2017-05-22,21,0.3387096774193548,0,0.0,5,0.0806451612903225,0,0.0,0,0.0,0,0.0,0,0.0,24,0.3870967741935484,23,0.3709677419354839,0,0.0,0,0.0,42,0.6774193548387096,57,0.9193548387096774,0,0.0,9,0.1451612903225806,47,0.7580645161290323,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2019,26,282.0,0.0,14.4752936,78.8216861,0.2276109761,313.94,3.0,2019-06-30,161,0.5709219858156028,0,0.0,76,0.2695035460992908,0,0.0,0,0.0,0,0.0,0,0.0,151,0.5354609929078015,147,0.5212765957446809,0,0.0,0,0.0,242,0.8581560283687943,282,1.0,0,0.0,102,0.3617021276595745,247,0.875886524822695,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Chikungunya,2017,11,32.0,0.0,14.4752936,78.8216861,0.01313335307,312.212,7.0,2017-03-18,25,0.78125,7,0.21875,0,0.0,17,0.53125,24,0.75,20,0.625,4,0.125,3,0.09375,0,0.0,16,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Dengue,2014,20,15.0,0.0,14.4752936,78.8216861,0.0001169490468,316.036,,2014-05-17,11,0.7333333333333333,10,0.6666666666666666,0,0.0,8,0.5333333333333333,8,0.5333333333333333,0,0.0,5,0.3333333333333333,2,0.1333333333333333,2,0.1333333333333333,4,0.2666666666666666,7,0.4666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Dengue,2015,11,42.0,0.0,14.4752936,78.8216861,0.04333554596,311.19,6.0,2015-03-10,40,0.9523809523809524,30,0.7142857142857143,0,0.0,26,0.6190476190476191,33,0.7857142857142857,0,0.0,16,0.3809523809523809,14,0.3333333333333333,8,0.1904761904761904,10,0.238095238095238,19,0.4523809523809524,0,0.0,5,0.119047619047619,0,0.0,0,0.0,5,0.119047619047619,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Dengue,2019,27,6.0,0.0,14.4752936,78.8216861,0.2835273569,313.94,3.0,2019-07-01,5,0.8333333333333334,5,0.8333333333333334,0,0.0,3,0.5,6,1.0,0,0.0,0,0.0,2,0.3333333333333333,1,0.1666666666666666,3,0.5,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Andhra Pradesh,Kadapa,Malaria,2017,28,7.0,0.0,14.4752936,78.8216861,0.1471605754,310.02,7.0,2017-07-10,4,0.5714285714285714,3,0.4285714285714285,5,0.7142857142857143,0,0.0,0,0.0,0,0.0,3,0.4285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2010,13,19.0,0.0,16.21399145,81.02572814,0.000686087432,305.53200000000004,11.0,2010-04-04,6,0.3157894736842105,0,0.0,1,0.0526315789473684,0,0.0,0,0.0,0,0.0,0,0.0,6,0.3157894736842105,7,0.3684210526315789,0,0.0,0,0.0,13,0.6842105263157895,17,0.8947368421052632,0,0.0,6,0.3157894736842105,13,0.6842105263157895,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2011,8,132.0,0.0,16.21399145,81.02572814,0.2278476707,300.628,15.0,2011-02-27,47,0.3560606060606061,0,0.0,1,0.0075757575757575,0,0.0,0,0.0,0,0.0,0,0.0,43,0.3257575757575757,39,0.2954545454545454,0,0.0,0,0.0,84,0.6363636363636364,117,0.8863636363636364,0,0.0,22,0.1666666666666666,91,0.6893939393939394,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2011,17,106.0,3.0,16.21399145,81.02572814,0.5415081107,307.94,7.0,2011-04-28,38,0.3584905660377358,0,0.0,6,0.0566037735849056,0,0.0,0,0.0,0,0.0,0,0.0,41,0.3867924528301887,37,0.3490566037735849,0,0.0,0,0.0,74,0.6981132075471698,96,0.9056603773584906,0,0.0,19,0.1792452830188679,73,0.6886792452830188,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2011,50,48.0,0.0,16.21399145,81.02572814,0.03798657977,302.336,9.0,2011-12-13,15,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.3333333333333333,18,0.375,0,0.0,0,0.0,26,0.5416666666666666,43,0.8958333333333334,0,0.0,5,0.1041666666666666,33,0.6875,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2013,16,102.0,0.0,16.21399145,81.02572814,0.009029195966,310.368,7.0,2013-04-21,9,0.088235294117647,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0784313725490196,11,0.1078431372549019,0,0.0,0,0.0,38,0.3725490196078431,60,0.5882352941176471,0,0.0,0,0.0,48,0.4705882352941176,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2014,13,31.0,0.0,16.21399145,81.02572814,7.47e-05,306.15000000000003,15.0,2014-03-26,7,0.2258064516129032,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.3870967741935484,12,0.3870967741935484,0,0.0,0,0.0,22,0.7096774193548387,28,0.9032258064516128,0,0.0,2,0.064516129032258,19,0.6129032258064516,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2014,50,25.0,0.0,16.21399145,81.02572814,0.0003007048705,300.37,14.0,2014-12-09,8,0.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.4,3,0.12,0,0.0,0,0.0,14,0.56,18,0.72,0,0.0,3,0.12,13,0.52,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2015,46,25.0,0.0,16.21399145,81.02572814,0.08084867334,301.012,,2015-11-09,9,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.4,8,0.32,0,0.0,0,0.0,13,0.52,20,0.8,0,0.0,3,0.12,15,0.6,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2018,14,28.0,0.0,16.21399145,81.02572814,0.01054846624,305.64,,2018-04-06,14,0.5,0,0.0,1,0.0357142857142857,0,0.0,0,0.0,0,0.0,0,0.0,9,0.3214285714285714,11,0.3928571428571428,0,0.0,0,0.0,24,0.8571428571428571,26,0.9285714285714286,0,0.0,5,0.1785714285714285,17,0.6071428571428571,0,0.0,0,0.0
Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,2022,17,30.0,0.0,16.21399145,81.02572814,0.001602218663,308.756,7.0,2022-04-28,9,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2333333333333333,8,0.2666666666666666,0,0.0,0,0.0,15,0.5,24,0.8,0,0.0,5,0.1666666666666666,11,0.3666666666666666,0,0.0,0,0.0
Andhra Pradesh,Krishna,Dengue,2011,35,45.0,0.0,16.21399145,81.02572814,0.5729812104,300.82,9.0,2011-08-31,35,0.7777777777777778,30,0.6666666666666666,0,0.0,25,0.5555555555555556,32,0.7111111111111111,0,0.0,8,0.1777777777777777,11,0.2444444444444444,4,0.0888888888888888,17,0.3777777777777777,15,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
