date,disease,state,district,number_of_outbreak_locations,aggregate_intensity,maximum_intensity,affected_taluk_count
2020-09-09,typhoid,Kerala,Kannur,0,0.0,0.0,1
2020-09-10,acute_diarrheal_disease,Kerala,Alappuzha,0,0.0,0.0,1
2020-09-10,chicken_pox,Kerala,Kannur,1,0.0,0.0,1
2020-09-10,chicken_pox,Kerala,Kollam,0,0.0,0.0,1
2020-09-10,chicken_pox,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-09-10,hepatitis_a_probable,Kerala,Pathanamthitta,1,0.0,0.0,1
2020-09-10,hepatitis_a_probable,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-09-10,hepatitis_a_probable,Kerala,Thrissur,1,0.0,0.0,1
2020-09-10,hepatitis_c,Kerala,Kannur,0,0.0,0.0,1
2020-09-10,leptospirosis_confirmed,Kerala,Alappuzha,0,0.0,0.0,1
2020-09-10,leptospirosis_confirmed,Kerala,Thrissur,0,0.0,0.0,1
2020-09-10,leptospirosis_probable,Kerala,Alappuzha,1,0.0,0.0,1
2020-09-10,leptospirosis_probable,Kerala,Ernakulam,0,0.0,0.0,1
2020-09-10,leptospirosis_probable,Kerala,Kollam,0,0.0,0.0,1
2020-09-10,scrub_typhus,Kerala,Kottayam,0,0.0,0.0,1
2020-09-10,scrub_typhus,Kerala,Thrissur,0,0.0,0.0,1
2020-09-10,typhoid,Kerala,Ernakulam,0,0.0,0.0,1
2020-09-11,acute_diarrheal_disease,Kerala,Ernakulam,0,0.0194319293745078,0.0194319293745078,1
2020-09-11,acute_diarrheal_disease,Kerala,Kozhikode,1,0.0,0.0,1
2020-09-11,acute_diarrheal_disease,Kerala,Malappuram,2,0.0,0.0,2
2020-09-11,chicken_pox,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-09-11,chicken_pox,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-09-11,chicken_pox,Kerala,Thrissur,1,0.0,0.0,1
2020-09-11,chicken_pox,Kerala,Wayanad,0,0.0,0.0,1
2020-09-11,dengue,Kerala,Ernakulam,1,0.0,0.0,1
2020-09-11,dengue,Kerala,Kannur,0,0.0191470511858459,0.0191470511858459,1
2020-09-11,dengue,Kerala,Kollam,1,0.0060101808802293,0.0060101808802293,1
2020-09-11,dengue,Kerala,Malappuram,2,0.0,0.0,2
2020-09-11,dengue,Kerala,Thrissur,0,0.0020623717221775,0.0020623717221775,1
2020-09-11,dengue,Kerala,Wayanad,0,0.0,0.0,1
2020-09-11,hepatitis_a_probable,Kerala,Idukki,1,0.0,0.0,1
2020-09-11,hepatitis_a_probable,Kerala,Kannur,0,0.0,0.0,1
2020-09-11,hepatitis_a_probable,Kerala,Kozhikode,1,0.0,0.0,1
2020-09-11,hepatitis_a_probable,Kerala,Thrissur,0,0.0,0.0,1
2020-09-11,hepatitis_c,Kerala,Ernakulam,0,0.0,0.0,1
2020-09-11,hepatitis_c,Kerala,Kasaragod,0,0.0,0.0,1
2020-09-11,hepatitis_c,Kerala,Kottayam,0,0.0,0.0,1
2020-09-11,leptospirosis_probable,Kerala,Kannur,1,0.0,0.0,1
2020-09-11,measles,Kerala,Kollam,0,0.0,0.0,1
2020-09-11,scrub_typhus,Kerala,Kozhikode,1,0.0,0.0,1
2020-09-12,acute_diarrheal_disease,Kerala,Ernakulam,1,0.0,0.0,1
2020-09-12,acute_diarrheal_disease,Kerala,Kollam,0,0.0,0.0,1
2020-09-12,chicken_pox,Kerala,Ernakulam,0,0.0009255678755073,0.0009255678755073,1
2020-09-12,chicken_pox,Kerala,Idukki,0,0.0,0.0,1
2020-09-12,dengue,Kerala,Kottayam,0,0.0,0.0,1
2020-09-12,dengue,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-09-12,dengue,Kerala,Thrissur,1,0.0,0.0,1
2020-09-12,hepatitis_c,Kerala,Idukki,0,0.0,0.0,1
2020-09-12,hepatitis_c,Kerala,Kollam,0,0.0,0.0,1
2020-09-12,hepatitis_c,Kerala,Thrissur,0,0.0,0.0,1
2020-09-12,leptospirosis_confirmed,Kerala,Alappuzha,0,0.0017927637586109,0.0017927637586109,1
2020-09-12,leptospirosis_confirmed,Kerala,Ernakulam,1,0.0,0.0,2
2020-09-12,leptospirosis_confirmed,Kerala,Kottayam,1,0.0,0.0,1
2020-09-12,leptospirosis_confirmed,Kerala,Thrissur,1,0.0,0.0,1
2020-09-12,leptospirosis_probable,Kerala,Alappuzha,0,0.0,0.0,1
2020-09-12,leptospirosis_probable,Kerala,Ernakulam,1,0.0,0.0,1
2020-09-12,leptospirosis_probable,Kerala,Kozhikode,1,0.0,0.0,1
2020-09-12,typhoid,Kerala,Kollam,0,0.0,0.0,1
2020-09-13,chicken_pox,Kerala,Alappuzha,1,0.0,0.0,1
2020-09-13,chicken_pox,Kerala,Kannur,0,0.0128198156012219,0.0128198156012219,1
2020-09-13,dengue,Kerala,Alappuzha,0,0.0,0.0,1
2020-09-13,dengue,Kerala,Ernakulam,0,0.0010257465340937,0.0010257465340937,1
2020-09-13,dengue,Kerala,Kannur,1,0.0,0.0,1
2020-09-13,dengue,Kerala,Malappuram,1,0.0,0.0,2
2020-09-13,dengue,Kerala,Pathanamthitta,1,0.8001228051295249,0.8001228051295249,1
2020-09-13,hepatitis_c,Kerala,Palakkad,0,0.0,0.0,1
2020-09-13,leptospirosis_confirmed,Kerala,Malappuram,0,0.2281758951659326,0.2281758951659326,2
2020-09-13,leptospirosis_confirmed,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-09-13,leptospirosis_probable,Kerala,Malappuram,0,0.0,0.0,1
2020-09-13,leptospirosis_probable,Kerala,Thrissur,0,0.0,0.0,1
2020-09-13,malaria,Kerala,Idukki,0,0.0,0.0,1
2020-09-13,malaria,Kerala,Kasaragod,0,0.0,0.0,1
2020-09-13,malaria,Kerala,Malappuram,0,0.0,0.0,1
2020-09-14,chicken_pox,Kerala,Malappuram,0,0.0079425989270287,0.0079425989270287,1
2020-09-14,chicken_pox,Kerala,Thiruvananthapuram,0,0.0012563214305775,0.0012563214305775,1
2020-09-14,dengue,Kerala,Kollam,0,0.0058841292052872,0.0058841292052872,1
2020-09-14,dengue,Kerala,Malappuram,1,0.0,0.0,1
2020-09-14,dengue,Kerala,Palakkad,0,0.0,0.0,1
2020-09-14,dengue,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2020-09-14,fever_ip,Kerala,Pathanamthitta,0,0.0001612479817127,0.0001612479817127,1
2020-09-14,fever_ip,Kerala,Thrissur,1,0.0,0.0,1
2020-09-14,fever_ip,Kerala,Wayanad,1,0.0,0.0,1
2020-09-14,leptospirosis_confirmed,Kerala,Ernakulam,0,0.0,0.0,1
2020-09-14,leptospirosis_confirmed,Kerala,Idukki,0,0.0,0.0,1
2020-09-14,leptospirosis_confirmed,Kerala,Kollam,1,0.0,0.0,2
2020-09-14,leptospirosis_confirmed,Kerala,Thrissur,0,0.0,0.0,1
2020-09-14,leptospirosis_probable,Kerala,Alappuzha,0,0.0,0.0,1
2020-09-14,leptospirosis_probable,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-09-14,malaria,Kerala,Kannur,0,0.0,0.0,1
2020-09-14,malaria,Kerala,Kollam,0,0.0,0.0,1
2020-09-14,malaria,Kerala,Malappuram,0,0.0,0.0,1
2020-09-15,chicken_pox,Kerala,Kannur,0,0.0,0.0,1
2020-09-15,chicken_pox,Kerala,Kasaragod,0,0.0,0.0,1
2020-09-15,chicken_pox,Kerala,Palakkad,1,0.0,0.0,1
2020-09-15,dengue,Kerala,Palakkad,1,0.0,0.0,1
2020-09-15,fever_ip,Kerala,Kollam,1,0.0,0.0,1
2020-09-15,fever_ip,Kerala,Palakkad,1,0.0,0.0,1
2020-09-15,fever_op,Kerala,Thiruvananthapuram,0,0.0005781305887357,0.0005781305887357,1
2020-09-15,hepatitis_a_confirmed,Kerala,Palakkad,0,0.0,0.0,1
2020-09-15,leptospirosis_confirmed,Kerala,Malappuram,0,0.0,0.0,1
2020-09-15,leptospirosis_probable,Kerala,Kollam,0,0.0019668006938926,0.0019668006938926,1
2020-09-16,chicken_pox,Kerala,Palakkad,0,0.0,0.0,1
2020-09-16,fever_ip,Kerala,Ernakulam,0,0.0003833630701882,0.0003833630701882,1
2020-09-16,fever_ip,Kerala,Kannur,1,0.0,0.0,1
2020-09-16,fever_ip,Kerala,Kozhikode,1,0.0,0.0,1
2020-09-16,fever_op,Kerala,Wayanad,0,0.0,0.0,1
2020-09-17,chicken_pox,Kerala,Kottayam,0,0.0,0.0,1
2020-09-17,chicken_pox,Kerala,Malappuram,0,0.0,0.0,1
2020-09-17,chicken_pox,Kerala,Palakkad,0,0.0,0.0,1
2020-09-17,fever_ip,Kerala,Idukki,0,0.0,0.0,1
2020-09-17,fever_ip,Kerala,Pathanamthitta,1,0.0,0.0,1
2020-09-17,hepatitis_a_confirmed,Kerala,Alappuzha,1,0.0,0.0,1
2020-09-17,hepatitis_a_confirmed,Kerala,Idukki,1,0.0,0.0,1
2020-09-18,chicken_pox,Kerala,Idukki,0,0.0,0.0,1
2020-09-18,chicken_pox,Kerala,Kasaragod,0,3.527299599967069e-05,3.527299599967069e-05,1
2020-09-18,chicken_pox,Kerala,Kollam,1,0.0,0.0,1
2020-09-18,chicken_pox,Kerala,Malappuram,0,0.0005795279225613,0.0005795279225613,2
2020-09-18,chicken_pox,Kerala,Palakkad,0,0.0,0.0,1
2020-09-18,chicken_pox,Kerala,Wayanad,0,0.0,0.0,1
2020-09-18,fever_ip,Kerala,Alappuzha,1,0.0031880495696214,0.0031880495696214,2
2020-09-18,fever_ip,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2020-09-18,hepatitis_a_confirmed,Kerala,Malappuram,1,0.0,0.0,1
2020-09-19,fever_ip,Kerala,Kottayam,1,0.0,0.0,1
2020-09-19,fever_ip,Kerala,Malappuram,0,0.0,0.0,1
2020-09-19,fever_ip,Kerala,Palakkad,0,0.0,0.0,1
2020-09-19,fever_ip,Kerala,Wayanad,1,0.0,0.0,1
2020-09-19,hepatitis_a_confirmed,Kerala,Kottayam,1,4.031199542819508e-05,4.031199542819508e-05,1
2020-09-19,hepatitis_a_confirmed,Kerala,Malappuram,0,0.0,0.0,1
2020-09-20,fever_ip,Kerala,Alappuzha,1,0.0,0.0,1
2020-09-20,fever_ip,Kerala,Ernakulam,1,0.0,0.0,1
2020-09-20,fever_ip,Kerala,Kasaragod,0,0.0,0.0,1
2020-09-20,fever_ip,Kerala,Thiruvananthapuram,1,0.0327045977519241,0.0327045977519241,1
2020-09-21,fever_ip,Kerala,Kannur,1,0.0,0.0,1
2020-09-21,fever_ip,Kerala,Malappuram,0,0.0,0.0,1
2020-09-21,fever_ip,Kerala,Thrissur,0,0.0,0.0,1
2020-09-21,fever_ip,Kerala,Wayanad,1,0.0,0.0,1
2020-09-22,fever_ip,Kerala,Kasaragod,1,0.0,0.0,1
2020-09-22,fever_ip,Kerala,Kozhikode,1,0.0,0.0,1
2020-09-23,fever_ip,Kerala,Kollam,0,0.0,0.0,1
2020-09-26,chikungunya,Kerala,Wayanad,0,0.0,0.0,1
2020-09-29,chikungunya,Kerala,Kollam,0,0.0,0.0,1
2020-09-30,chikungunya,Kerala,Wayanad,0,0.0011783301938107,0.0011783301938107,1
2020-10-04,influenza_h1n1_seasonal,Kerala,Kottayam,1,0.0,0.0,1
2020-10-04,influenza_h1n1_seasonal,Kerala,Malappuram,0,0.0,0.0,1
2020-10-12,hepatitis_a_probable,Kerala,Malappuram,1,0.0,0.0,1
2020-10-13,hepatitis_a_probable,Kerala,Thiruvananthapuram,1,0.0022444216971383,0.0022444216971383,1
2020-10-13,hepatitis_a_probable,Kerala,Wayanad,1,0.9999999983333334,0.9999999983333334,1
2020-10-13,hepatitis_b,Kerala,Thrissur,0,0.0,0.0,1
2020-10-14,acute_diarrheal_disease,Kerala,Ernakulam,1,0.0136887841502626,0.0136887841502626,1
2020-10-14,acute_diarrheal_disease,Kerala,Kasaragod,1,0.0,0.0,1
2020-10-14,acute_diarrheal_disease,Kerala,Kottayam,1,0.0,0.0,1
2020-10-14,acute_diarrheal_disease,Kerala,Thrissur,0,0.0011961085951445,0.0011961085951445,2
2020-10-14,hepatitis_b,Kerala,Kollam,0,0.0,0.0,1
2020-10-14,scrub_typhus,Kerala,Ernakulam,1,0.0,0.0,1
2020-10-14,scrub_typhus,Kerala,Kottayam,0,0.0,0.0,1
2020-10-14,scrub_typhus,Kerala,Thiruvananthapuram,0,0.0057905512176895,0.0057905512176895,1
2020-10-15,acute_diarrheal_disease,Kerala,Idukki,1,0.0,0.0,1
2020-10-15,acute_diarrheal_disease,Kerala,Kasaragod,1,0.0,0.0,1
2020-10-15,acute_diarrheal_disease,Kerala,Kozhikode,1,0.0,0.0,1
2020-10-15,acute_diarrheal_disease,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2020-10-15,acute_diarrheal_disease,Kerala,Wayanad,0,0.0,0.0,1
2020-10-15,dengue,Kerala,Idukki,0,0.0,0.0,1
2020-10-15,dengue,Kerala,Kasaragod,0,0.0,0.0,1
2020-10-15,dengue,Kerala,Malappuram,1,0.0,0.0,1
2020-10-15,hepatitis_a_probable,Kerala,Ernakulam,1,0.0,0.0,1
2020-10-15,hepatitis_a_probable,Kerala,Kasaragod,1,0.0,0.0,1
2020-10-15,hepatitis_a_probable,Kerala,Palakkad,1,0.0,0.0,1
2020-10-15,hepatitis_a_probable,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2020-10-15,hepatitis_c,Kerala,Ernakulam,0,0.0,0.0,1
2020-10-15,hepatitis_c,Kerala,Malappuram,0,0.0,0.0,1
2020-10-15,malaria,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-10-15,scrub_typhus,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-10-16,acute_diarrheal_disease,Kerala,Ernakulam,1,0.0009839398679112,0.0009839398679112,1
2020-10-16,acute_diarrheal_disease,Kerala,Thrissur,1,0.026461892424953,0.026461892424953,1
2020-10-16,dengue,Kerala,Alappuzha,0,0.0046486973157634,0.0046486973157634,1
2020-10-16,dengue,Kerala,Kasaragod,0,0.0,0.0,1
2020-10-16,dengue,Kerala,Kollam,0,0.0,0.0,1
2020-10-16,dengue,Kerala,Kottayam,1,1.3437331809398353e-05,1.3437331809398353e-05,2
2020-10-16,dengue,Kerala,Malappuram,1,0.0015331533929343,0.0015331533929343,1
2020-10-16,dengue,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-10-16,dengue,Kerala,Wayanad,0,0.0105776178556282,0.0105776178556282,1
2020-10-16,hepatitis_a_probable,Kerala,Palakkad,2,0.0007092877532181,0.0007092877532181,2
2020-10-16,hepatitis_b,Kerala,Kasaragod,0,0.0,0.0,1
2020-10-16,hepatitis_b,Kerala,Kollam,0,0.0,0.0,1
2020-10-16,hepatitis_b,Kerala,Kozhikode,0,0.0,0.0,1
2020-10-16,hepatitis_b,Kerala,Malappuram,0,0.0,0.0,1
2020-10-16,hepatitis_b,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-10-16,hepatitis_c,Kerala,Ernakulam,0,0.9999999983333334,0.9999999983333334,2
2020-10-16,hepatitis_c,Kerala,Kannur,0,0.0461432737653134,0.0461432737653134,1
2020-10-16,hepatitis_c,Kerala,Kasaragod,0,0.0,0.0,1
2020-10-16,hepatitis_c,Kerala,Malappuram,0,0.0,0.0,1
2020-10-16,leptospirosis_probable,Kerala,Idukki,1,0.0008491358861279,0.0008491358861279,1
2020-10-16,leptospirosis_probable,Kerala,Malappuram,0,0.0,0.0,1
2020-10-16,leptospirosis_probable,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-10-16,scrub_typhus,Kerala,Wayanad,0,0.0,0.0,1
2020-10-17,acute_diarrheal_disease,Kerala,Alappuzha,2,0.0,0.0,2
2020-10-17,acute_diarrheal_disease,Kerala,Palakkad,1,0.0011943374387785,0.0011943374387785,1
2020-10-17,dengue,Kerala,Kollam,1,0.0,0.0,1
2020-10-17,dengue,Kerala,Kottayam,1,0.0002821839679973,0.0002821839679973,1
2020-10-17,dengue,Kerala,Kozhikode,0,0.0,0.0,1
2020-10-17,dengue,Kerala,Pathanamthitta,1,0.0,0.0,2
2020-10-17,hepatitis_a_probable,Kerala,Kollam,1,0.0,0.0,1
2020-10-17,hepatitis_a_probable,Kerala,Kottayam,1,0.0,0.0,1
2020-10-17,hepatitis_a_probable,Kerala,Kozhikode,1,0.0,0.0,1
2020-10-17,hepatitis_a_probable,Kerala,Palakkad,1,0.0,0.0,1
2020-10-17,hepatitis_a_probable,Kerala,Thiruvananthapuram,1,0.0003224959634255,0.0003224959634255,1
2020-10-17,hepatitis_b,Kerala,Kozhikode,0,0.0001033066529982,0.0001033066529982,1
2020-10-17,hepatitis_c,Kerala,Idukki,0,0.0,0.0,1
2020-10-17,hepatitis_c,Kerala,Kollam,0,0.0,0.0,1
2020-10-17,hepatitis_c,Kerala,Kottayam,0,0.0,0.0,1
2020-10-17,leptospirosis_confirmed,Kerala,Alappuzha,0,0.0386414967786267,0.0386414967786267,1
2020-10-17,leptospirosis_confirmed,Kerala,Ernakulam,1,0.026461892424953,0.026461892424953,1
2020-10-17,leptospirosis_confirmed,Kerala,Idukki,0,0.0,0.0,1
2020-10-17,leptospirosis_confirmed,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-10-17,leptospirosis_probable,Kerala,Alappuzha,0,0.0,0.0,1
2020-10-17,leptospirosis_probable,Kerala,Pathanamthitta,0,0.013925122119107,0.013925122119107,1
2020-10-17,malaria,Kerala,Alappuzha,0,0.0,0.0,1
2020-10-17,malaria,Kerala,Malappuram,1,0.0,0.0,1
2020-10-17,malaria,Kerala,Thrissur,0,0.0,0.0,1
2020-10-17,scrub_typhus,Kerala,Alappuzha,1,0.0,0.0,1
2020-10-17,scrub_typhus,Kerala,Kasaragod,1,0.0,0.0,1
2020-10-18,dengue,Kerala,Kasaragod,1,0.0,0.0,1
2020-10-18,fever_op,Kerala,Idukki,1,0.0,0.0,1
2020-10-18,fever_op,Kerala,Kannur,1,0.8408737220146316,0.8408737220146316,1
2020-10-18,fever_op,Kerala,Kozhikode,1,0.0,0.0,1
2020-10-18,fever_op,Kerala,Pathanamthitta,1,0.0,0.0,1
2020-10-18,hepatitis_a_probable,Kerala,Idukki,1,0.0,0.0,1
2020-10-18,hepatitis_a_probable,Kerala,Kollam,1,0.0,0.0,1
2020-10-18,hepatitis_a_probable,Kerala,Kottayam,1,0.0,0.0,2
2020-10-18,hepatitis_a_probable,Kerala,Malappuram,0,0.0,0.0,1
2020-10-18,hepatitis_b,Kerala,Alappuzha,1,0.0,0.0,1
2020-10-18,leptospirosis_confirmed,Kerala,Ernakulam,1,0.0,0.0,1
2020-10-18,leptospirosis_confirmed,Kerala,Kasaragod,0,0.0,0.0,1
2020-10-18,leptospirosis_confirmed,Kerala,Pathanamthitta,1,7.004639088459407e-05,7.004639088459407e-05,1
2020-10-18,leptospirosis_confirmed,Kerala,Thiruvananthapuram,0,0.0,0.0,2
2020-10-18,leptospirosis_probable,Kerala,Ernakulam,0,0.0,0.0,1
2020-10-18,leptospirosis_probable,Kerala,Palakkad,0,0.0,0.0,1
2020-10-18,leptospirosis_probable,Kerala,Thrissur,0,0.0,0.0,1
2020-10-18,scrub_typhus,Kerala,Ernakulam,0,0.0,0.0,1
2020-10-18,typhoid,Kerala,Thiruvananthapuram,2,0.0,0.0,2
2020-10-19,chicken_pox,Kerala,Wayanad,0,0.030216247917171,0.030216247917171,1
2020-10-19,dengue,Kerala,Alappuzha,1,0.0,0.0,1
2020-10-19,dengue,Kerala,Ernakulam,1,0.0,0.0,1
2020-10-19,dengue,Kerala,Kottayam,1,0.0,0.0,1
2020-10-19,dengue,Kerala,Palakkad,0,0.0,0.0,1
2020-10-19,fever_op,Kerala,Palakkad,2,0.0,0.0,3
2020-10-19,fever_op,Kerala,Pathanamthitta,1,0.0009674878902766,0.0009674878902766,1
2020-10-19,hepatitis_a_probable,Kerala,Kottayam,1,0.0035452155217937,0.0035452155217937,1
2020-10-19,hepatitis_a_probable,Kerala,Wayanad,1,0.0,0.0,1
2020-10-19,hepatitis_b,Kerala,Idukki,1,0.0,0.0,1
2020-10-19,hepatitis_c,Kerala,Idukki,0,0.0,0.0,1
2020-10-19,hepatitis_c,Kerala,Kollam,0,0.0233576923204926,0.0233576923204926,1
2020-10-19,leptospirosis_confirmed,Kerala,Kannur,0,0.0,0.0,1
2020-10-19,leptospirosis_confirmed,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-10-19,leptospirosis_probable,Kerala,Idukki,0,0.0,0.0,1
2020-10-19,leptospirosis_probable,Kerala,Kozhikode,1,0.0,0.0,1
2020-10-19,leptospirosis_probable,Kerala,Malappuram,1,0.0,0.0,1
2020-10-19,leptospirosis_probable,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-10-19,malaria,Kerala,Kannur,0,0.0063254965735827,0.0033789721296094,2
2020-10-19,malaria,Kerala,Thrissur,1,0.0104769137845545,0.0104769137845545,1
2020-10-19,malaria,Kerala,Wayanad,0,0.0,0.0,1
2020-10-19,measles,Kerala,Palakkad,0,0.0,0.0,1
2020-10-20,chicken_pox,Kerala,Kottayam,0,0.0,0.0,1
2020-10-20,chicken_pox,Kerala,Malappuram,0,0.0,0.0,1
2020-10-20,chicken_pox,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-10-20,dengue,Kerala,Idukki,0,0.0017942573202498,0.0017942573202498,1
2020-10-20,dengue,Kerala,Malappuram,1,0.0027363916310939,0.0027363916310939,1
2020-10-20,fever_op,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-10-20,fever_op,Kerala,Thrissur,0,0.0197216933357885,0.0197216933357885,2
2020-10-20,hepatitis_a_confirmed,Kerala,Alappuzha,0,0.0,0.0,1
2020-10-20,hepatitis_a_confirmed,Kerala,Kasaragod,1,0.2130799258825372,0.2130799258825372,1
2020-10-20,hepatitis_a_probable,Kerala,Palakkad,1,0.8214478507110401,0.8214478507110401,1
2020-10-20,hepatitis_a_probable,Kerala,Wayanad,1,0.0,0.0,1
2020-10-20,hepatitis_c,Kerala,Kollam,0,0.0024791877188339,0.0024791877188339,1
2020-10-20,hepatitis_c,Kerala,Pathanamthitta,0,0.0,0.0,1
2020-10-20,leptospirosis_confirmed,Kerala,Ernakulam,0,0.0629699666762624,0.0629699666762624,1
2020-10-20,malaria,Kerala,Kollam,0,0.0,0.0,1
2020-10-20,malaria,Kerala,Kottayam,0,0.0,0.0,1
2020-10-20,malaria,Kerala,Kozhikode,0,0.0,0.0,1
2020-10-21,dengue,Kerala,Alappuzha,1,0.0,0.0,1
2020-10-21,dengue,Kerala,Ernakulam,2,0.0046443383198488,0.0046443383198488,2
2020-10-21,dengue,Kerala,Palakkad,1,4.576464501912684e-05,4.576464501912684e-05,1
2020-10-21,dengue,Kerala,Pathanamthitta,1,0.0,0.0,2
2020-10-21,fever_op,Kerala,Kasaragod,1,0.0,0.0,1
2020-10-21,fever_op,Kerala,Pathanamthitta,1,0.0,0.0,1
2020-10-21,fever_op,Kerala,Wayanad,0,0.0,0.0,1
2020-10-21,hepatitis_a_confirmed,Kerala,Kannur,0,0.0,0.0,1
2020-10-21,hepatitis_c,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-10-21,leptospirosis_confirmed,Kerala,Idukki,0,0.0,0.0,1
2020-10-21,leptospirosis_probable,Kerala,Kannur,0,0.2995212083706012,0.2995212083706012,1
2020-10-21,malaria,Kerala,Ernakulam,0,0.0,0.0,1
2020-10-21,malaria,Kerala,Idukki,0,0.0,0.0,1
2020-10-21,malaria,Kerala,Kasaragod,0,0.0403778937321462,0.0403778937321462,1
2020-10-21,malaria,Kerala,Kollam,0,0.0025814316515966,0.0025814316515966,1
2020-10-21,malaria,Kerala,Kozhikode,0,0.0,0.0,1
2020-10-21,malaria,Kerala,Thrissur,1,0.0,0.0,1
2020-10-22,chicken_pox,Kerala,Ernakulam,0,0.0,0.0,1
2020-10-22,chicken_pox,Kerala,Pathanamthitta,1,0.0,0.0,1
2020-10-22,dengue,Kerala,Ernakulam,1,0.0,0.0,1
2020-10-22,dengue,Kerala,Kannur,1,0.0003359332952349,0.0003359332952349,1
2020-10-22,dengue,Kerala,Kollam,1,0.0,0.0,1
2020-10-22,dengue,Kerala,Kottayam,0,0.0,0.0,1
2020-10-22,dengue,Kerala,Pathanamthitta,2,0.0012535478314778,0.0012535478314778,2
2020-10-22,dengue,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-10-22,dengue,Kerala,Thrissur,1,0.7305846130158884,0.7305846130158884,1
2020-10-22,fever_op,Kerala,Kannur,1,0.0,0.0,1
2020-10-22,hepatitis_c,Kerala,Malappuram,0,0.0,0.0,1
2020-10-22,hepatitis_c,Kerala,Thrissur,1,0.1776831657033558,0.1776831657033558,1
2020-10-22,leptospirosis_probable,Kerala,Alappuzha,1,0.000444723940778,0.000444723940778,1
2020-10-22,leptospirosis_probable,Kerala,Kollam,0,0.0024466276698133,0.0024466276698133,1
2020-10-22,leptospirosis_probable,Kerala,Thrissur,0,0.0,0.0,1
2020-10-22,malaria,Kerala,Alappuzha,0,0.0,0.0,1
2020-10-22,malaria,Kerala,Kollam,0,0.693384436300067,0.693384436300067,1
2020-10-22,malaria,Kerala,Malappuram,0,0.0,0.0,1
2020-10-22,malaria,Kerala,Pathanamthitta,1,0.0,0.0,1
2020-10-22,malaria,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-10-23,chicken_pox,Kerala,Alappuzha,1,0.3600032335951355,0.3600032335951355,1
2020-10-23,chicken_pox,Kerala,Kollam,0,4.031199542819508e-05,4.031199542819508e-05,1
2020-10-23,chicken_pox,Kerala,Malappuram,0,0.0,0.0,1
2020-10-23,dengue,Kerala,Ernakulam,1,0.0,0.0,1
2020-10-23,fever_op,Kerala,Kottayam,1,7.085546782069631e-05,7.085546782069631e-05,1
2020-10-23,fever_op,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2020-10-23,hepatitis_a_confirmed,Kerala,Kasaragod,0,0.0,0.0,1
2020-10-23,leptospirosis_confirmed,Kerala,Kottayam,0,0.0,0.0,1
2020-10-23,leptospirosis_confirmed,Kerala,Kozhikode,0,0.0,0.0,1
2020-10-23,leptospirosis_confirmed,Kerala,Palakkad,0,0.0,0.0,1
2020-10-23,leptospirosis_probable,Kerala,Thrissur,0,0.0,0.0,1
2020-10-23,leptospirosis_probable,Kerala,Wayanad,0,0.0,0.0,1
2020-10-23,malaria,Kerala,Kasaragod,0,0.0,0.0,1
2020-10-23,malaria,Kerala,Malappuram,1,0.0,0.0,1
2020-10-23,malaria,Kerala,Palakkad,0,0.0,0.0,2
2020-10-24,chicken_pox,Kerala,Kasaragod,0,0.0,0.0,2
2020-10-24,chicken_pox,Kerala,Malappuram,0,0.716596844260849,0.716596844260849,1
2020-10-24,fever_op,Kerala,Idukki,1,0.0010406350597242,0.0010406350597242,1
2020-10-24,fever_op,Kerala,Kasaragod,1,0.0,0.0,1
2020-10-24,fever_op,Kerala,Palakkad,1,0.0,0.0,1
2020-10-24,fever_op,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2020-10-24,hepatitis_a_confirmed,Kerala,Kannur,1,0.0,0.0,1
2020-10-24,hepatitis_a_confirmed,Kerala,Kottayam,1,0.0,0.0,1
2020-10-24,hepatitis_a_confirmed,Kerala,Malappuram,1,0.0,0.0,1
2020-10-24,hepatitis_a_confirmed,Kerala,Wayanad,1,0.004047478786451,0.004047478786451,1
2020-10-24,leptospirosis_probable,Kerala,Ernakulam,1,0.0,0.0,1
